Date,BTC Market Cap,BTC Supply Curr,BTC Coins Generated,BTC Inflation (%),BTC S2F,BTC 28Day Avg S2F,BTC Days Above,BTC 28 Day Range,BTC S2F Ratio,DCR Supply Curr,DCR Market Cap,DCR Coins Generated,DCR Inflation (%),DCR S2F,DCR 28Day Avg,DCR Days Above,DCR 28 Day Range,DCR S2F Ratio,Dash Supply Curr,Dash Market Cap,Dash Coins Generated,Dash Inflation (%),Dash S2F,Dash 28Day Avg,Dash Days Above,Dash 28 Day Range,Dash S2F Ratio,LTC Supply Curr,LTC Market Cap,LTC Coins Generated,LTC Inflation (%),LTC S2F,LTC 28Day Avg,LTC Days Above,LTC 28 Day Range,LTC S2F Ratio,BCH Supply Curr,BCH Market Cap,BCH Coins Generated,BCH Inflation (%),BCH S2F,BCH 28Day Avg,BCH Days Above,BCH 28 Day Range,BCH S2F Ratio
15/03/2009,#N/A,379800,6150,5.817675262,0.171889965,0.152007289,,0,2898.060626,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
16/03/2009,#N/A,385850,6050,5.639765036,0.177312351,0.154579166,,0,3232.00639,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
17/03/2009,#N/A,391550,5700,5.237256136,0.190939678,0.157378336,,0,4191.719437,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
18/03/2009,#N/A,397250,5700,5.15805132,0.193871665,0.160213465,,0,4422.1336,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
19/03/2009,#N/A,403350,6100,5.440439829,0.183808668,0.16279078,,0,3667.299838,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
20/03/2009,#N/A,409250,5900,5.230115361,0.191200371,0.165475289,,0,4211.850348,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
21/03/2009,#N/A,411750,2500,2.184582236,0.457753425,0.177284881,,0,90330.23106,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
22/03/2009,#N/A,417700,5950,5.119636964,0.19532635,0.179897315,,0,4539.749807,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
23/03/2009,#N/A,424200,6500,5.524508092,0.181011591,0.181377236,,0,3475.051335,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
24/03/2009,#N/A,429450,5250,4.402136458,0.227162427,0.184314424,,0,7714.377152,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
25/03/2009,#N/A,435300,5850,4.840190411,0.206603442,0.186368358,,0,5528.798571,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
26/03/2009,#N/A,441150,5850,4.782730429,0.209085587,0.188505305,,0,5765.584162,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
27/03/2009,#N/A,446450,5300,4.276083112,0.233858878,0.19181359,,0,8542.927827,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
28/03/2009,#N/A,452400,5950,4.739742471,0.210981927,0.1933859,,0,5951.308479,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
29/03/2009,#N/A,458200,5800,4.560534252,0.219272556,0.19549439,,0,6813.833903,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
30/03/2009,#N/A,464200,6000,4.662550564,0.214474886,0.197495368,,0,6304.54339,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
31/03/2009,#N/A,469700,5500,4.222759781,0.236811955,0.200035503,,0,8927.781936,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
1/04/2009,#N/A,475400,5700,4.32401538,0.231266522,0.202215313,,0,8214.99384,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
2/04/2009,#N/A,481150,5750,4.309990759,0.232019059,0.20475405,,0,8309.245411,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
3/04/2009,#N/A,486950,5800,4.297604547,0.232687766,0.207471138,,0,8393.644459,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
4/04/2009,#N/A,492600,5650,4.131937487,0.242017214,0.210007678,,0,9636.101896,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
5/04/2009,#N/A,499100,6500,4.70220989,0.212665964,0.21172269,,0,6119.793106,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
6/04/2009,#N/A,504550,5450,3.903934844,0.256151816,0.214512703,,0,11761.53507,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
7/04/2009,#N/A,509550,5000,3.545066045,0.282082192,0.218065129,,0,16501.34763,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
8/04/2009,#N/A,514800,5250,3.686868687,0.271232877,0.221529269,,0,14378.27688,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
9/04/2009,#N/A,519750,4950,3.440445587,0.290660025,0.225804475,,0,18331.70052,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
10/04/2009,#N/A,525150,5400,3.710816154,0.269482496,0.228957935,,0,14055.07984,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
11/04/2009,#N/A,531150,6000,4.077832604,0.245228311,0.230959284,,0,10092.58541,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
12/04/2009,#N/A,537050,5900,3.967391304,0.252054795,0.233822314,,0,11114.11311,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
13/04/2009,#N/A,542800,5750,3.822859745,0.261584276,0.236832026,,0,12661.01454,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
14/04/2009,#N/A,549000,6200,4.080050482,0.245095007,0.238766145,,0,10073.33364,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
15/04/2009,#N/A,554650,5650,3.677335949,0.271935992,0.241554156,,0,14509.58669,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
16/04/2009,#N/A,560800,6150,3.963188559,0.252322085,0.244001064,,0,11155.55448,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
17/04/2009,#N/A,566400,5600,3.569058844,0.28018591,0.247179119,,0,16115.09624,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
18/04/2009,#N/A,572700,6300,3.973904778,0.251641661,0.239817985,,0,11050.27667,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
19/04/2009,#N/A,578650,5950,3.714933288,0.269183838,0.242455752,,0,14000.45811,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
20/04/2009,#N/A,584600,5950,3.676258993,0.272015656,0.245705897,,0,14524.51805,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
21/04/2009,#N/A,590750,6150,3.761310322,0.265864796,0.247088125,,0,13403.60959,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
22/04/2009,#N/A,596800,6050,3.677046041,0.271957432,0.249422196,,0,14513.60415,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
23/04/2009,#N/A,600550,3750,2.257545769,0.442958904,0.257774814,,0,80487.87396,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
24/04/2009,#N/A,606300,5750,3.428209735,0.291697439,0.259840477,,0,18562.48568,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
25/04/2009,#N/A,612200,5900,3.485755908,0.28688182,0.262551187,,0,17508.51984,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
26/04/2009,#N/A,617800,5600,3.280898876,0.304794521,0.265605543,,0,21657.90157,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
27/04/2009,#N/A,623000,5200,3.01820784,0.331322445,0.26977867,,0,29032.61367,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
28/04/2009,#N/A,628850,5850,3.361275089,0.297506147,0.27194632,,0,19893.27356,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
29/04/2009,#N/A,635250,6400,3.639763166,0.274743151,0.273499057,,0,15042.39433,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
30/04/2009,#N/A,641800,6550,3.690283245,0.270981909,0.274890587,,0,14331.61421,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
1/05/2009,#N/A,647850,6050,3.375754796,0.296230046,0.277159954,,0,19595.25223,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
2/05/2009,#N/A,654150,6300,3.48699674,0.286779735,0.278758616,,0,17486.65182,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
3/05/2009,#N/A,659450,5300,2.905309004,0.344197467,0.28345617,,0,33191.38566,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
4/05/2009,#N/A,665850,6400,3.473089503,0.287928082,0.284591036,,0,17733.77126,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
5/05/2009,#N/A,672600,6750,3.626628395,0.275738204,0.284364465,,0,15234.57221,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
6/05/2009,#N/A,679350,6750,3.594354074,0.278214105,0.284613795,,0,15720.36454,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
7/05/2009,#N/A,685450,6100,3.223074696,0.310262744,0.285313892,,0,23053.33939,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
8/05/2009,#N/A,690800,5350,2.810925579,0.355754705,0.288395042,,0,37272.69248,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
9/05/2009,#N/A,694700,3900,2.036626368,0.491008079,0.297172891,,0,115553.4727,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
10/05/2009,#N/A,698950,4250,2.200510675,0.454439968,0.304400933,,0,88055.0061,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
11/05/2009,#N/A,704950,6000,3.078220536,0.324863014,0.306660888,,0,27093.22754,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
12/05/2009,#N/A,711450,6500,3.308926081,0.302212856,0.308700811,,0,21020.55217,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
13/05/2009,#N/A,717000,5550,2.798190483,0.357373812,0.311752162,,0,37871.77833,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
14/05/2009,#N/A,723950,6950,3.471433459,0.288065438,0.31302871,,0,17763.49594,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
15/05/2009,#N/A,730750,6800,3.369078322,0.296817083,0.313622681,,0,19731.94957,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
16/05/2009,#N/A,736700,5950,2.922750824,0.342143433,0.316854887,,0,32501.04865,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
17/05/2009,#N/A,743050,6350,3.094665866,0.323136663,0.318781773,,0,26591.02117,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
18/05/2009,#N/A,748950,5900,2.858944574,0.349779429,0.321559051,,0,35120.34788,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
19/05/2009,#N/A,753250,4300,2.067171551,0.483752788,0.329340765,,0,109668.1714,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
20/05/2009,#N/A,759250,6000,2.868932993,0.348561644,0.33207663,,0,34692.85559,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
21/05/2009,#N/A,763350,4100,1.952635699,0.512128299,0.334546965,,0,133970.389,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
